Line	Abs Time(Sec)	Rel Time (Sec)	Status	Er	Tx	Description	Network	Node	ID	Cycle	Ch	B1-256	Dyn	Symbol Type	Strt-PPI-NULL-Sync-Res	H-CRC	CRC	Tframe	Tss Length	Value	Trigger	Signals
Line	Abs Time(Sec)	Rel Time (Sec)	Status	Er	Tx	Description	Network	Node	Arb ID	Remote	Xtd	B1	B2	B3	B4	B5	B6	B7	B8	Value	Trigger	Signals
Line	Abs Time(Sec)	Rel Time (Sec)	Status	Er	Tx	Description	Network	Node	PT	Trgt	Src	B1	B2	B3	B4	B5	B6	B7	B8	Value	Trigger	Signals
3877	1393.123748	0.003849983	67371008	F	F	MS CAN $784	MS CAN		784	F	F	3	22	F1	0	0	0	0	0			
3878	1393.127656	0.003908098	67371008	F	F	MS CAN $785	MS CAN		785	F	F	7	62	F1	0	0	10	1	1			
3879	1393.1279	0.000243902	67371008	F	F	MS CAN $622	MS CAN		622	F	F	2	3E	1	0	0	0	0	0			
3880	1393.131202	0.003302157	67371008	F	F	MS CAN $484	MS CAN		484	F	F	1	7E	0	0	0	0	0	0			
3881	1393.13175	0.000547886	67371008	F	F	MS CAN $640	MS CAN		640	F	F	2	3E	1	0	0	0	0	0			
3882	1393.133162	0.001412213	67371008	F	F	MS CAN $7DB	MS CAN		7DB	F	F	7	62	F1	0	0	2	1	3			
3883	1393.134511	0.001348257	67371008	F	F	MS CAN $511	MS CAN		511	F	F	7	62	F1	0	0	10	3	3			
3884	1393.135745	0.001233995	2.89172E+14	F	F	MS CAN $648	MS CAN		648	F	F	2	3E	1	0	0	0	0	0			
3885	1393.139768	0.00402379	67371008	F	F	MS CAN $7E0	MS CAN		7.00E+00	F	F	2	3E	1	0	0	0	0	0			
3886	1393.142111	0.002342105	67371008	F	F	MS CAN $508	MS CAN		508	F	F	1	7E	E5	10	14	4	3	41			
3887	1393.142461	0.000350177	67371008	F	F	MS CAN $7E8	MS CAN		7.00E+08	F	F	1	7E	35	49	30	35	43	30			
3888	1393.143761	0.001300097	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	3E	1	0	0	0	0	0			
3889	1393.145837	0.002076149	2.84774E+14	F	F	MS CAN $509	MS CAN		509	F	F	1	7E	34	39	39	31	30	41			
3890	1393.147747	0.001909912	2.89172E+14	F	F	MS CAN $650	MS CAN		650	F	F	2	3E	1	0	0	0	0	0			
3891	1393.150979	0.003232002	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	1	7E	3E	0	1C	80	80	0			
3892	1393.152199	0.001220107	67371008	F	F	MS CAN $6B0	MS CAN		6B0	F	F	2	3E	1	0	0	0	0	0			
3893	1393.154439	0.002240062	2.84774E+14	F	F	MS CAN $50A	MS CAN		50A	F	F	1	7E	38	34	30	36	34	41			
3894	1393.160131	0.005691707	2.90271E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	55	0	0	0	0			
3895	1393.165087	0.004956007	2.90271E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	5	62	F1	55	0	21	41	4C			
3896	1393.166331	0.001243949	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
3897	1393.171679	0.005348027	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
3898	1393.174465	0.002785921	2.90271E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	58	0	0	0	0			
3899	1393.194157	0.019691885	5.55253E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	58	10	14	4	3			
3900	1393.218915	0.024758816	2.90271E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	8C	0	0	0	0			
3901	1393.224249	0.00533402	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	10	11	62	F1	8C	0	43	4F			
3902	1393.225032	0.000782132	2.97968E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	30	0	0	0	0	0	0	0			
3903	1393.254119	0.029087603	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	21	36	4C	33	34	39	35	30			
3904	1393.260265	0.006145775	2.85873E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	1	0	0	0	0	0			
3905	1393.263667	0.003401995	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	0B	61	1	15	0	0	1			
3906	1393.264453	0.000786126	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
3907	1393.272741	0.008287966	4.56297E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	0	0	0	0	0	0	0			
3908	1393.284277	0.011536002	3.1556E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	22	31	35	37	36	39	35	30			
3909	1393.292461	0.008183658	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	3	0	0	0	0	0			
3910	1393.292885	0.000424206	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	10	61	3	9	BF	2	2			
3911	1393.293633	0.000748098	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
3912	1393.303393	0.009760022	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	2	2	0	0	0	0	0			
3913	1393.312915	0.009521842	3.41948E+14	F	F	MS CAN $504	MS CAN		504	F	F	22	0	0	0	D2	C0	0	0			
3914	1393.318203	0.005287886	2.97968E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	90	0	0	0	0			
3915	1393.324229	0.00602603	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	10	14	62	F1	90	32	43	34			
3916	1393.325015	0.000786006	2.97968E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	30	0	0	0	0	0	0	0			
3917	1393.354294	0.029279709	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	21	50	43	31	42	47	58	47			
3918	1393.384286	0.029991806	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	22	52	32	38	34	30	36	34			
3919	1393.392294	0.008007646	2.97968E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	A0	0	0	0	0			
3920	1393.414244	0.021949887	4.21113E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	10	14	62	F1	A0	32	43	34			
3921	1393.415004	0.000760078	2.97968E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	30	0	0	0	0	0	0	0			
3922	1393.417826	0.002822101	2.89172E+14	F	F	MS CAN $658	MS CAN		658	F	F	2	3E	1	0	0	0	0	0			
3923	1393.421812	0.003986001	67371008	F	F	MS CAN $728	MS CAN		728	F	F	2	3E	1	0	0	0	0	0			
3924	1393.425816	0.004004002	67371008	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	0	0	0	0	0			
3925	1393.428554	0.002738059	2.84774E+14	F	F	MS CAN $50B	MS CAN		50B	F	F	1	7E	38	37	39	31	30	41			
3926	1393.432954	0.004400253	67371008	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
3927	1393.43455	0.001596093	67371008	F	F	MS CAN $525	MS CAN		525	F	F	1	7E	0	0	0	0	0	0			
3928	1393.44413	0.009580016	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	21	50	43	31	42	47	58	47			
3929	1393.446144	0.002014041	67371008	F	F	MS CAN $678	MS CAN		678	F	F	2	3E	1	0	0	0	0	0			
3930	1393.450116	0.003971696	2.89172E+14	F	F	MS CAN $7F8	MS CAN		7F8	F	F	2	3E	1	0	0	0	0	0			
3931	1393.454128	0.00401181	67371008	F	F	MS CAN $680	MS CAN		680	F	F	2	3E	1	0	0	0	0	0			
3932	1393.456648	0.002520144	67371008	F	F	MS CAN $50F	MS CAN		50F	F	F	1	7E	0	0	0	0	0	0			
3933	1393.458126	0.001477957	67371008	F	F	MS CAN $6A0	MS CAN		6A0	F	F	2	3E	1	0	0	0	0	0			
3934	1393.458398	0.000272095	2.97968E+14	F	F	MS CAN $53F	MS CAN		53F	F	F	1	7E	0	0	0	0	0	0			
3935	1393.461826	0.003428161	67371008	F	F	MS CAN $510	MS CAN		510	F	F	1	7E	0	0	0	0	0	0			
3936	1393.46225	0.000423968	67371008	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	22	F1	0	0	0	0	0			
3937	1393.470444	0.008194029	67371008	F	F	MS CAN $514	MS CAN		514	F	F	1	7E	E5	10	14	4	3	0			
3938	1393.475214	0.0047701	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	22	52	32	38	34	30	36	34			
3939	1393.475481	0.000266314	67371008	F	F	MS CAN $6CD	MS CAN		6CD	F	F	7	62	F1	0	0	10	2	3			
3940	1393.481215	0.005733788	2.89172E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	0	0	0	0	0			
3941	1393.504794	0.023579657	5.61851E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	0	0	2	3	3			
3942	1393.511218	0.006423831	67371008	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	0	0	0	0	0			
3943	1393.534216	0.022997797	67371008	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	0	0	2	3	3			
3944	1393.552501	0.018285096	67371008	F	F	MS CAN $600	MS CAN		600	F	F	2	3E	1	0	0	0	0	0			
3945	1393.555951	0.003450155	67371008	F	F	MS CAN $500	MS CAN		500	F	F	1	7E	63	0	10	0	0	0			
3946	1393.565327	0.009375513	2.90271E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	A0	0	0	0	0			
3947	1393.584544	0.019217789	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	3	7F	22	78	0	10	3	3			
3948	1393.612583	0.028038442	67371008	F	F	MS CAN $6E0	MS CAN		6.00E+00	F	F	3	22	F1	0	0	0	0	0			
3949	1393.612929	0.000346184	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	10	14	62	F1	A0	32	43	34			
3950	1393.613685	0.000756025	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	30	0	0	0	0	0	0	0			
3951	1393.625935	0.012250066	67371008	F	F	MS CAN $51C	MS CAN		51C	F	F	7	62	F1	0	0	5	1	3			
3952	1393.642843	0.01690793	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	21	50	43	31	42	47	58	47			
3953	1393.666924	0.024080813	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
3954	1393.672854	0.005930007	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	22	52	32	38	34	30	36	34			
3955	1393.67573	0.002876163	4.12317E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
3956	1393.683852	0.00812155	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	90	0	0	0	0			
3957	1393.704415	0.020563781	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	3	7F	22	78	34	30	36	34			
3958	1393.733389	0.028973699	4.21113E+14	F	F	MS CAN $511	MS CAN		511	F	F	10	14	62	F1	90	32	43	34			
3959	1393.734171	0.000782073	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	30	0	0	0	0	0	0	0			
3960	1393.762831	0.028659701	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	21	50	43	31	42	47	58	47			
3961	1393.792821	0.029989719	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	22	52	32	38	34	30	36	34			
3962	1393.8008	0.007979691	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	58	0	0	0	0			
3963	1393.82286	0.022059798	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	10	0A	62	F1	58	10	0	14			
3964	1393.823656	0.00079602	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	30	0	0	0	0	0	0	0			
3965	1393.852888	0.029231727	3.1556E+14	F	F	MS CAN $511	MS CAN		511	F	F	21	0	4	0	3	10	0	14			
3966	1393.878043	0.025154769	2.89172E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	0	0	0	0	0			
3967	1393.892859	0.014816046	5.1787E+14	F	F	MS CAN $511	MS CAN		511	F	F	7	62	F1	0	0	10	3	3			
3968	1393.953014	0.060154974	2.90271E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	32	0	0	0	0			
3969	1393.973149	0.02013582	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	10	0D	62	F1	32	36	38	31			
3970	1393.973931	0.000782013	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	30	0	0	0	0	0	0	0			
3971	1394.004361	0.030429721	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	21	31	31	33	33	37	41	48			
3972	1394.011379	0.007017672	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	8C	0	0	0	0			
3973	1394.033316	0.021937728	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	10	0F	62	F1	8C	31	30	36			
3974	1394.034073	0.000756085	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	30	0	0	0	0	0	0	0			
3975	1394.06278	0.028707743	5.26666E+14	F	F	MS CAN $511	MS CAN		511	F	F	21	30	30	34	37	31	36	31			
3976	1394.09275	0.029969752	2.84774E+14	F	F	MS CAN $511	MS CAN		511	F	F	22	39	30	34	37	31	36	31			
3977	1394.101278	0.008527696	2.97968E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	50	0	0	0	0			
3978	1394.122783	0.021505713	4.21113E+14	F	F	MS CAN $511	MS CAN		511	F	F	6	62	F1	50	0B	18	1	31			
3979	1394.141599	0.0188151	2.90271E+14	F	F	MS CAN $688	MS CAN		688	F	F	3	22	F1	0	0	0	0	0			
3980	1394.145586	0.003987789	67371008	F	F	MS CAN $698	MS CAN		698	F	F	3	22	F1	0	0	0	0	0			
3981	1394.149266	0.003679991	67371008	F	F	MS CAN $513	MS CAN		513	F	F	7	62	F1	0	0	3	2	3			
3982	1394.149652	0.000386119	67371008	F	F	MS CAN $7DA	MS CAN		7DA	F	F	3	22	F1	0	0	0	0	0			
3983	1394.15358	0.003928006	67371008	F	F	MS CAN $784	MS CAN		784	F	F	3	22	F1	0	0	0	0	0			
3984	1394.157373	0.003792048	67371008	F	F	MS CAN $785	MS CAN		785	F	F	7	62	F1	0	0	10	1	1			
3985	1394.157617	0.000244141	67371008	F	F	MS CAN $622	MS CAN		622	F	F	2	3E	1	0	0	0	0	0			
3986	1394.161049	0.003432035	67371008	F	F	MS CAN $484	MS CAN		484	F	F	1	7E	0	0	0	0	0	0			
3987	1394.161601	0.000551879	67371008	F	F	MS CAN $640	MS CAN		640	F	F	2	3E	1	0	0	0	0	0			
3988	1394.162773	0.001172245	2.97968E+14	F	F	MS CAN $511	MS CAN		511	F	F	3	7F	22	78	0B	18	1	31			
3989	1394.163151	0.000378251	67371008	F	F	MS CAN $7DB	MS CAN		7DB	F	F	7	62	F1	0	0	2	1	3			
3990	1394.165589	0.002437949	67371008	F	F	MS CAN $648	MS CAN		648	F	F	2	3E	1	0	0	0	0	0			
3991	1394.169623	0.004034042	67371008	F	F	MS CAN $7E0	MS CAN		7.00E+00	F	F	2	3E	1	0	0	0	0	0			
3992	1394.171993	0.002370119	67371008	F	F	MS CAN $508	MS CAN		508	F	F	1	7E	E5	10	14	4	3	41			
3993	1394.172475	0.000482202	67371008	F	F	MS CAN $7E8	MS CAN		7.00E+08	F	F	1	7E	35	49	30	35	43	30			
3994	1394.173608	0.001132131	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	3E	1	0	0	0	0	0			
3995	1394.177581	0.003973961	67371008	F	F	MS CAN $650	MS CAN		650	F	F	2	3E	1	0	0	0	0	0			
3996	1394.177814	0.00023222	67371008	F	F	MS CAN $509	MS CAN		509	F	F	1	7E	34	39	39	31	30	41			
3997	1394.179002	0.001188219	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	1	7E	3E	0	1C	80	80	0			
3998	1394.183472	0.00447017	67371008	F	F	MS CAN $50A	MS CAN		50A	F	F	1	7E	38	34	30	36	34	41			
3999	1394.184706	0.001234114	67371008	F	F	MS CAN $6B0	MS CAN		6B0	F	F	2	3E	1	0	0	0	0	0			
4000	1394.191304	0.006597817	2.88072E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
4001	1394.192786	0.001482189	5.61851E+14	F	F	MS CAN $511	MS CAN		511	F	F	7	62	F1	0	0	10	3	3			
4002	1394.199118	0.006332099	2.89172E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
4003	1394.19936	0.000242114	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	90	0	0	0	0			
4004	1394.202919	0.003558099	5.61851E+14	F	F	MS CAN $505	MS CAN		505	F	F	10	14	62	F1	90	32	43	34			
4005	1394.203794	0.00087595	2.97968E+14	F	F	MS CAN $628	MS CAN		628	F	F	30	0	0	0	0	0	0	0			
4006	1394.222896	0.019101799	5.61851E+14	F	F	MS CAN $505	MS CAN		505	F	F	21	50	43	31	42	47	58	47			
4007	1394.243084	0.020187855	5.61851E+14	F	F	MS CAN $505	MS CAN		505	F	F	22	52	32	38	34	30	36	34			
4008	1394.25242	0.009335577	2.97968E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	32	0	0	0	0			
4009	1394.261019	0.00859946	2.85873E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	1	0	0	0	0	0			
4010	1394.269509	0.008490026	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	0B	61	1	15	0	0	1			
4011	1394.270299	0.00079006	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
4012	1394.272899	0.002600133	5.61851E+14	F	F	MS CAN $505	MS CAN		505	F	F	10	0D	62	F1	32	36	38	30			
4013	1394.273699	0.000799894	2.97968E+14	F	F	MS CAN $628	MS CAN		628	F	F	30	0	0	0	0	0	0	0			
4014	1394.279427	0.005728126	4.56297E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	0	0	0	0	0	0	0			
4015	1394.292897	0.013470054	5.61851E+14	F	F	MS CAN $505	MS CAN		505	F	F	21	36	38	37	35	33	41	49			
4016	1394.293446	0.000548124	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	3	0	0	0	0	0			
4017	1394.299954	0.006507993	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	10	10	61	3	9	BF	2	2			
4018	1394.300792	0.000838101	2.89172E+14	F	F	MS CAN $620	MS CAN		620	F	F	30	0	0	0	0	0	0	0			
4019	1394.309894	0.009101987	5.61851E+14	F	F	MS CAN $504	MS CAN		504	F	F	21	2	2	0	0	0	0	0			
4020	1394.320244	0.010349989	3.41948E+14	F	F	MS CAN $504	MS CAN		504	F	F	22	0	0	0	D2	C0	0	0			
4021	1394.329035	0.008791625	2.97968E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	55	0	0	0	0			
4022	1394.332911	0.003875971	3.50744E+14	F	F	MS CAN $505	MS CAN		505	F	F	5	62	F1	55	0	43	41	49			
4023	1394.349671	0.016759336	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	54	0	0	0	0			
4024	1394.362904	0.0132339	2.90271E+14	F	F	MS CAN $505	MS CAN		505	F	F	5	62	F1	54	0	43	41	49			
4025	1394.370754	0.007849693	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	51	0	0	0	0			
4026	1394.392898	0.022143781	4.14516E+14	F	F	MS CAN $505	MS CAN		505	F	F	6	62	F1	51	11	6	0	49			
4027	1394.407275	0.014377356	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	53	0	0	0	0			
4028	1394.422885	0.01560992	3.43048E+14	F	F	MS CAN $505	MS CAN		505	F	F	6	62	F1	53	8	2D	0	49			
4029	1394.426587	0.003701985	67371008	F	F	MS CAN $658	MS CAN		658	F	F	2	3E	1	0	0	0	0	0			
4030	1394.430575	0.003988028	67371008	F	F	MS CAN $728	MS CAN		728	F	F	2	3E	1	0	0	0	0	0			
4031	1394.436065	0.005490005	67371008	F	F	MS CAN $525	MS CAN		525	F	F	1	7E	0	0	0	0	0	0			
4032	1394.437281	0.001216114	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	0	0	0	0	0			
4033	1394.437515	0.000233948	67371008	F	F	MS CAN $50B	MS CAN		50B	F	F	1	7E	38	37	39	31	30	41			
4034	1394.452963	0.015447974	5.55253E+14	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
4035	1394.461233	0.008269608	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	50	0	0	0	0			
4036	1394.465209	0.003975809	67371008	F	F	MS CAN $678	MS CAN		678	F	F	2	3E	1	0	0	0	0	0			
4037	1394.469181	0.003971875	67371008	F	F	MS CAN $7F8	MS CAN		7F8	F	F	2	3E	1	0	0	0	0	0			
4038	1394.47321	0.00402981	67371008	F	F	MS CAN $680	MS CAN		680	F	F	2	3E	1	0	0	0	0	0			
4039	1394.475252	0.002041996	67371008	F	F	MS CAN $50F	MS CAN		50F	F	F	1	7E	0	0	0	0	0	0			
4040	1394.477187	0.001934111	67371008	F	F	MS CAN $6A0	MS CAN		6A0	F	F	2	3E	1	0	0	0	0	0			
4041	1394.481214	0.004027665	67371008	F	F	MS CAN $6CC	MS CAN		6CC	F	F	3	22	F1	0	0	0	0	0			
4042	1394.481754	0.000540137	67371008	F	F	MS CAN $510	MS CAN		510	F	F	1	7E	0	0	0	0	0	0			
4043	1394.482902	0.001148105	4.14516E+14	F	F	MS CAN $505	MS CAN		505	F	F	6	62	F1	50	10	9	5	3			
4044	1394.483969	0.001066148	67371008	F	F	MS CAN $53F	MS CAN		53F	F	F	1	7E	0	0	0	0	0	0			
4045	1394.485221	0.001252055	67371008	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	22	F1	0	0	0	0	0			
4046	1394.490427	0.005206108	67371008	F	F	MS CAN $514	MS CAN		514	F	F	1	7E	E5	10	14	4	3	0			
4047	1394.494249	0.003822148	67371008	F	F	MS CAN $51B	MS CAN		51B	F	F	7	62	F1	0	0	2	3	3			
4048	1394.495161	0.000912189	67371008	F	F	MS CAN $6CD	MS CAN		6CD	F	F	7	62	F1	0	0	10	2	3			
4049	1394.497213	0.002052009	2.90271E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	22	F1	0	0	0	0	0			
4050	1394.512991	0.015777886	4.14516E+14	F	F	MS CAN $505	MS CAN		505	F	F	7	62	F1	0	0	2	3	3			
4051	1394.553061	0.040069997	67371008	F	F	MS CAN $600	MS CAN		600	F	F	2	3E	1	0	0	0	0	0			
4052	1394.556059	0.002997994	67371008	F	F	MS CAN $500	MS CAN		500	F	F	1	7E	63	0	10	0	0	0			
4053	1394.562401	0.006341815	2.88072E+14	F	F	MS CAN $728	MS CAN		728	F	F	2	1A	88	0	0	0	0	0			
4054	1394.565315	0.002914071	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	10	13	5A	88	32	43	34	50			
4055	1394.566103	0.000788033	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	30	0	0	0	0	0	0	0			
4056	1394.575735	0.009631991	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	21	43	31	42	47	58	47	52			
4057	1394.585569	0.009834051	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	22	32	38	34	30	36	34	0			
4058	1394.594492	0.008923531	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	2	1A	90	0	0	0	0	0			
4059	1394.605418	0.010925949	4.91482E+14	F	F	MS CAN $525	MS CAN		525	F	F	10	13	5A	90	32	43	34	50			
4060	1394.606208	0.00079006	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	30	0	0	0	0	0	0	0			
4061	1394.613192	0.006983578	67371008	F	F	MS CAN $6E0	MS CAN		6.00E+00	F	F	3	22	F1	0	0	0	0	0			
4062	1394.615388	0.002196074	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	21	43	31	42	47	58	47	52			
4063	1394.625948	0.010560036	67371008	F	F	MS CAN $51C	MS CAN		51C	F	F	7	62	F1	0	0	5	1	3			
4064	1394.626304	0.000356078	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	22	32	38	34	30	36	34	0			
4065	1394.634808	0.008503675	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	2	1A	87	0	0	0	0	0			
4066	1394.645576	0.010767937	4.21113E+14	F	F	MS CAN $525	MS CAN		525	F	F	10	16	5A	87	3	CA	5	0			
4067	1394.646392	0.000815988	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	30	0	0	0	0	0	0	0			
4068	1394.65555	0.009158134	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	21	FF	8	14	4	4	0	36			
4069	1394.665456	0.009905875	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	22	38	31	39	32	33	33	35			
4070	1394.676414	0.010958016	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	23	41	42	0	0	0	0	0			
4071	1394.682421	0.006007612	2.9357E+14	F	F	MS CAN $620	MS CAN		620	F	F	4	18	0	FF	0	0	0	0			
4072	1394.683582	0.001160085	3.50744E+14	F	F	MS CAN $504	MS CAN		504	F	F	5	58	1	C1	84	60	0	0			
4073	1394.68647	0.002888024	2.97968E+14	F	F	MS CAN $648	MS CAN		648	F	F	4	18	0	FF	0	0	0	0			
4074	1394.688822	0.002352059	2.89172E+14	F	F	MS CAN $509	MS CAN		509	F	F	2	58	0	39	39	31	30	41			
4075	1394.69159	0.00276804	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	2	21	E1	0	0	0	0	0			
4076	1394.695554	0.003964007	2.97968E+14	F	F	MS CAN $620	MS CAN		620	F	F	2	21	4A	0	0	0	0	0			
4077	1394.695786	0.0002321	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	10	10	61	E1	54	20	20	52			
4078	1394.696574	0.000788093	2.89172E+14	F	F	MS CAN $728	MS CAN		728	F	F	30	0	0	0	0	0	0	0			
4079	1394.70362	0.007046044	4.21113E+14	F	F	MS CAN $504	MS CAN		504	F	F	6	61	4A	0	1C	80	80	0			
4080	1394.705612	0.001992226	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	21	48	33	33	37	35	42	30			
4081	1394.71556	0.009948075	5.61851E+14	F	F	MS CAN $525	MS CAN		525	F	F	22	32	38	30	0	0	0	0			
4082	1394.742417	0.026856542	2.97968E+14	F	F	MS CAN $600	MS CAN		600	F	F	4	18	0	FF	0	0	0	0			
4083	1394.745979	0.003562093	2.89172E+14	F	F	MS CAN $500	MS CAN		500	F	F	2	58	0	0	10	0	0	0			
4084	1394.746477	0.000497997	2.97968E+14	F	F	MS CAN $658	MS CAN		658	F	F	4	18	0	FF	0	0	0	0			
4085	1394.750473	0.003996015	2.96868E+14	F	F	MS CAN $6D8	MS CAN		6D8	F	F	3	19	2	0D	0	0	0	0			
4086	1394.754353	0.003880143	2.97968E+14	F	F	MS CAN $51B	MS CAN		51B	F	F	3	59	2	39	0	2	3	3			
4087	1394.754595	0.000241935	2.96868E+14	F	F	MS CAN $628	MS CAN		628	F	F	3	19	2	0D	0	0	0	0			
4088	1394.757579	0.002984107	2.89172E+14	F	F	MS CAN $50B	MS CAN		50B	F	F	2	58	0	37	39	31	30	41			
